Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 03014009-Alacant - Rabassa
	
FECHA	HORA	PM2.5	PM1	SO2	CO	NO	NO2	PM10	NOx	O3	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.
28/06/2016	10	2	1	3	0.1	2	7	5	8	75	1.5	49	27.9	39	1000	706	0
28/06/2016	11	3	1	3	0.1	2	4	7	6	80	1.9	74	28.7	37	1000	799	0
28/06/2016	12	2	1	3	0.1	2	4	7	6	78	2.3	91	28.5	37	1000	875	0
28/06/2016	13	2	1	3	0.1	2	4	7	6	72	2.2	84	27.5	45	1000	773	0
28/06/2016	14	2	1	3	0.1	2	4	2	6	68	2.1	68	26.6	54	999	581	0
28/06/2016	15	2	2	3	0.1	2	4	3	6	65	1.6	73	26.1	58	998	310	0
28/06/2016	16	2	2	3	0.1	2	4	3	6	65	1.9	70	25.6	57	998	174	0
28/06/2016	17	3	2	3	0.1	2	4	8	6	74	3	78	25.7	50	997	178	0
28/06/2016	18	2	1	3	0.1	2	4	3	6	78	2.1	78	25.5	51	996	136	0
28/06/2016	19	2	1	3	0.1	2	5	3	6	78	1.5	82	25.3	51	997	39	0
28/06/2016	20	2	2	3	0.1	2	5	3	6	73	1.4	72	24.7	57	998	2	0
28/06/2016	21	2	2	3	0.1	2	7	3	8	69	0.6	35	24.7	57	999	0	0
28/06/2016	22	2	2	3	0.1	2	9	2	10	65	1.1	13	24.9	51	999	0	0
28/06/2016	23	2	1	3	0.1	2	5	4	6	67	0.8	47	25.1	47	998	0	0
29/06/2016	00	2	2	3	0.1	2	8	4	9	61	0.8	49	25	47	997	0	0
29/06/2016	01	2	2	3	0.1	2	5	3	6	65	0.6	81	24.9	51	996	0	0
29/06/2016	02	2	2	3	0.1	2	4	3	6	64	0.4	79	24.7	59	996	0	0
29/06/2016	03	3	2	3	0.1	2	4	4	6	58	0.4	51	24.1	65	996	0	0
29/06/2016	04	3	3	3	0.1	2	4	4	6	55	0.4	69	23.7	73	996	0	0
29/06/2016	05	3	3	3	0.1	2	4	4	6	51	0.2	12	23.5	73	996	0	0
29/06/2016	06	4	3	3	0.1	4	14	6	18	45	0.4	76	23.8	72	996	25	0
29/06/2016	07	5	3	3	0.1	5	33	10	39	26	0.5	341	24.2	66	996	93	0
29/06/2016	08	3	2	3	0.1	2	11	6	14	54	1	67	26.4	59	997	459	0
29/06/2016	09	2	2	3	0.1	2	4	3	6	65	1.7	64	27.3	56	997	658	0
29/06/2016	10	2	1	3	0.1	2	5	3	6	72	1.3	82	28.8	46	997	800	0
29/06/2016	11	1	1	3	0.1	2	5	3	6	78	1.3	97	29.9	38	997	914	0
29/06/2016	12	2	1	3	0.1	2	5	4	7	72	1.6	100	29.5	42	998	967	0
29/06/2016	13	1	1	3	0.1	2	4	3	6	78	1.7	89	29.3	41	997	970	0
29/06/2016	14	1	1	3	0.1	2	4	2	6	81	1.7	95	29.7	39	997	900	0
29/06/2016	15	1	1	3	0.1	2	4	3	6	76	1.9	112	29	43	997	814	0
29/06/2016	16	1	1	3	0.1	2	4	2	6	73	1.7	127	28.8	45	996	646	0
29/06/2016	17	1	1	3	0.1	2	5	2	6	78	1.3	129	28.6	39	996	321	0
29/06/2016	18	2	1	3	0.1	2	4	3	6	80	1.1	138	27.3	42	996	154	0
29/06/2016	19	1	1	3	0.1	2	4	2	6	77	0.6	150	26.8	45	996	99	0
29/06/2016	20	3	2	3	0.2	2	8	4	9	74	0.5	137	25.9	50	996	4	0
29/06/2016	21	3	2	3	0.1	2	9	3	10	61	0.3	240	25.2	57	997	0	0
29/06/2016	22	4	3	3	0.1	2	19	5	20	39	0.4	330	24.5	62	997	0	0
29/06/2016	23	3	2	3	0.1	2	14	4	15	43	0.7	330	24.2	56	997	0	0
30/06/2016	00	3	2	3	0.1	2	13	5	14	36	1.1	327	23.5	57	997	0	0
30/06/2016	01	3	2	3	0.1	2	11	5	12	34	0.8	323	23.1	57	997	0	0
30/06/2016	02	3	2	3	0.1	2	9	7	10	34	0.2	119	23.2	57	996	0	0
30/06/2016	03	3	2	3	0.1	2	10	7	11	30	0.2	93	23.1	59	996	0	0
30/06/2016	04	3	3	3	0.1	2	8	4	9	49	0.2	247	22.7	69	996	0	0
30/06/2016	05	3	3	3	0.1	6	29	5	37	8	0.4	3	21.9	65	997	1	0
30/06/2016	06	5	3	4	0.1	19	35	10	64	5	0.2	284	22.5	63	997	95	0
30/06/2016	07	5	3	3	0.2	6	23	9	31	32	0.4	229	24.7	62	997	275	0
30/06/2016	08	3	2	3	0.2	2	14	3	16	51	0.7	214	25.4	68	998	282	0
30/06/2016	09	2	2	3	0.2	2	11	3	13	54	0.8	210	27.1	61	998	686	0
30/06/2016	10	3	2	3	0.2	2	11	3	12	56	1.2	162	27.8	62	998	696	0
30/06/2016	11	2	2	3	0.2	2	8	3	10	68	1.8	143	28	54	998	878	0
30/06/2016	12	2	1	3	0.2	2	7	4	8	80	2	144	28.7	45	998	1000	0
30/06/2016	13	2	1	3	0.1	2	6	3	7	85	2.5	139	28.2	45	998	973	0
30/06/2016	14	1	1	3	0.2	2	7	3	9	73	2.2	148	28.1	47	997	908	0
30/06/2016	15	1	1	3	0.2	2	4	4	6	69	1.9	140	28.1	47	997	814	0
30/06/2016	16	2	1	3	0.1	2	7	2	9	71	1.4	128	28.3	47	997	541	0
30/06/2016	17	2	1	3	0.1	2	6	2	7	78	1	131	28	40	997	319	0
30/06/2016	18	2	2	3	0.1	2	11	4	12	75	0.9	171	27.2	46	997	158	0
30/06/2016	19	3	3	3	0.1	2	11	3	12	71	0.7	164	26.6	51	997	79	0
30/06/2016	20	3	3	3	0.1	2	11	4	13	70	0.6	168	25.6	56	997	2	0
30/06/2016	21	4	3	3	0.1	2	7	4	8	65	0.5	192	24.8	64	998	0	0
30/06/2016	22	5	4	3	0.1	2	7	5	8	53	0.6	208	24.2	73	998	0	0
30/06/2016	23	5	4	3	0.1	2	11	5	12	45	0.4	262	23.7	73	999	0	0
01/07/2016	00	3	3	3	0.1	2	12	3	13	51	0.3	246	23.7	65	998	0	0
01/07/2016	01	3	3	3	0.1	2	9	3	10	52	0.3	257	23.4	63	998	0	0
01/07/2016	02	4	3	3	0.1	2	15	7	16	27	0.6	316	21.7	64	998	0	0
01/07/2016	03	3	3	3	0.1	2	9	4	10	40	0.7	332	21.2	62	997	0	0
01/07/2016	04	3	2	3	0.1	2	10	4	10	37	0.8	336	20.9	59	998	0	0
01/07/2016	05	3	2	3	0.1	2	22	4	23	24	0.4	347	21.2	55	998	1	0
01/07/2016	06	4	2	3	0.1	8	31	8	43	12	0.4	336	21.7	53	998	74	0
01/07/2016	07	4	3	3	0.1	6	28	8	38	29	0.2	27	25.3	50	999	248	0
01/07/2016	08	3	2	3	0.2	5	26	5	33	42	0.3	78	26.7	53	999	468	0
01/07/2016	09	3	3	3	0.2	3	15	4	19	52	0.6	116	27.1	59	999	655	0
01/07/2016	10	3	3	3	0.2	2	8	5	10	60	0.9	129	27.3	61	999	796	0
01/07/2016	11	2	2	3	0.1	2	5	3	7	64	1.1	125	27.8	53	999	915	0
01/07/2016	12	2	2	3	0.1	2	5	2	7	66	1.3	138	27.8	52	999	971	0
01/07/2016	13	2	1	3	0.1	2	5	3	7	67	1.6	143	28	49	999	965	0
01/07/2016	14	1	1	3	0.1	2	5	2	6	67	1.5	140	28	49	999	895	0
01/07/2016	15	1	1	3	0.1	2	4	2	6	62	1.5	134	27.8	51	998	789	0
01/07/2016	16	1	1	3	0.1	2	4	1	6	61	1.5	137	27.3	57	998	635	0
01/07/2016	17	1	1	3	0.2	2	4	2	6	63	1.1	149	26.9	60	998	463	0
01/07/2016	18	2	2	3	0.2	2	7	2	8	58	0.8	160	26.7	64	998	266	0
01/07/2016	19	2	2	3	0.2	2	12	3	13	49	0.6	153	26.3	67	998	90	0
01/07/2016	20	3	2	3	0.2	2	18	3	19	38	0.3	182	25.6	72	998	4	0
01/07/2016	21	4	4	3	0.2	2	13	5	14	34	0.2	233	24.9	79	999	0	0
01/07/2016	22	4	3	3	0.2	2	17	4	17	28	0.6	230	24.1	84	999	0	0
01/07/2016	23	4	3	3	0.2	2	7	4	8	41	0.4	240	23.7	88	999	0	0
02/07/2016	00	5	4	3	0.2	2	24	5	25	17	0.2	30	23.1	86	999	0	0
02/07/2016	01	3	2	3	0.1	2	18	5	19	24	0.2	335	23.3	71	998	0	0
02/07/2016	02	4	2	3	0.1	2	18	8	19	22	0.3	272	22.3	70	998	0	0
02/07/2016	03	4	3	3	0.1	2	11	7	11	29	0.3	348	21.2	68	998	0	0
02/07/2016	04	3	2	3	0.1	2	14	5	14	28	0.4	343	21.4	63	998	0	0
02/07/2016	05	3	2	3	0.1	2	14	4	15	27	0.9	332	20.3	61	998	2	0
02/07/2016	06	3	2	3	0.1	2	13	6	14	34	0.9	330	21.4	57	998	89	0
02/07/2016	07	7	3	3	0.1	3	16	26	20	38	0.4	252	25.2	47	999	278	0
02/07/2016	08	3	2	3	0.1	4	21	8	27	51	0.3	314	27.7	42	999	481	0
02/07/2016	09	2	1	3	0.2	6	28	6	38	56	0.6	129	29.6	36	999	668	0
02/07/2016	10	2	1	3	0.2	2	13	3	15	83	1	135	29.5	38	999	812	0
02/07/2016	11	1	1	3	0.2	2	7	2	9	95	1.5	144	29.5	37	999	934	0
02/07/2016	12	2	1	3	0.2	2	5	2	7	82	1.5	109	29.1	46	999	979	0
02/07/2016	13	2	2	3	0.2	2	5	2	7	75	1.6	108	29.2	54	999	976	0
02/07/2016	14	2	1	3	0.2	2	4	2	6	69	2	130	28	58	999	905	0
02/07/2016	15	1	1	3	0.2	2	4	2	6	77	1.4	133	27.9	56	999	810	0
02/07/2016	16	1	1	3	0.2	2	4	2	6	64	1.1	121	27.9	57	999	657	0
02/07/2016	17	1	1	3	0.2	2	5	2	6	61	0.9	124	28	60	999	474	0
02/07/2016	18	2	2	3	0.2	2	7	2	9	58	0.7	134	28	62	999	273	0
02/07/2016	19	2	1	3	0.2	2	11	2	11	56	0.5	143	27.7	58	999	94	0
02/07/2016	20	2	1	3	0.2	2	13	3	14	51	0.3	188	26.7	56	999	4	0
02/07/2016	21	2	2	3	0.2	2	22	4	23	28	0.2	305	25.9	63	999	0	0
02/07/2016	22	4	2	3	0.2	2	37	9	38	14	0.3	17	25.7	61	1000	0	0
02/07/2016	23	3	2	3	0.1	2	18	4	18	46	0.9	68	25.5	54	1000	0	0
03/07/2016	00	2	2	3	0.1	2	7	3	8	52	1.3	58	24.8	69	1000	0	0
03/07/2016	01	3	2	3	0.2	2	5	3	6	50	1.5	63	24.3	81	999	0	0
03/07/2016	02	3	2	3	0.1	2	10	4	10	45	0.4	10	23.6	74	999	0	0
03/07/2016	03	3	2	3	0.1	2	8	4	8	36	0.8	329	21.9	75	999	0	0
03/07/2016	04	4	3	3	0.1	2	9	10	10	38	0.5	325	22.1	71	999	0	0
03/07/2016	05	5	3	3	0.1	2	10	14	11	36	0.5	313	22.1	71	1000	1	0
03/07/2016	06	5	3	3	0.1	2	16	11	18	29	0.3	300	23.2	68	1000	73	0
03/07/2016	07	3	2	3	0.1	2	7	5	8	46	0.2	321	26.3	58	1001	248	0
03/07/2016	08	3	2	3	0.2	2	8	4	10	54	0.4	164	27.8	57	1001	436	0
03/07/2016	09	3	3	3	0.2	2	5	4	6	64	1.8	95	27.6	60	1002	619	0
03/07/2016	10	4	4	3	0.2	2	4	10	6	62	3.3	78	27.3	67	1002	802	0
03/07/2016	11	4	3	3	0.2	2	4	8	6	67	3.3	86	27.5	63	1002	902	0
03/07/2016	12	4	4	3	0.2	2	4	6	6	64	3.2	86	27.3	68	1001	958	0
03/07/2016	13	4	4	3	0.2	2	4	6	6	65	4	72	27.2	69	1001	964	0
03/07/2016	14	4	4	3	0.2	2	4	8	6	66	4.2	75	27.3	66	1000	898	0
03/07/2016	15	5	4	3	0.2	2	4	9	6	69	4	77	27.2	67	999	811	0
03/07/2016	16	4	3	3	0.2	2	4	9	6	68	4.4	81	26.9	67	999	660	0
03/07/2016	17	4	3	3	0.2	2	4	6	6	66	3.8	75	26.8	67	998	474	0
03/07/2016	18	3	3	3	0.2	2	4	4	6	63	4.2	75	26.1	71	997	273	0
03/07/2016	19	4	3	3	0.1	2	4	4	6	64	3.2	93	25.5	73	999	92	0
03/07/2016	20	4	4	3	0.1	2	4	4	6	61	3.6	81	24.3	82	1000	4	0
03/07/2016	21	3	3	3	0.1	2	4	3	6	61	3.4	70	23.9	84	999	0	0
03/07/2016	22	3	3	3	0.1	2	4	4	6	63	2.2	62	23.9	82	999	0	0
03/07/2016	23	4	4	3	0.1	2	4	4	6	58	1.2	51	23.8	84	1000	0	0
04/07/2016	00	3	3	3	0.1	2	5	3	7	59	0.8	14	23.7	77	999	0	0
04/07/2016	01	3	3	3	0.1	2	5	4	6	61	0.5	38	24	69	999	0	0
04/07/2016	02	4	3	3	0.1	2	4	4	6	60	0.7	10	23.8	67	999	0	0
04/07/2016	03	4	3	3	0.1	2	7	4	7	47	0.7	15	23	69	998	0	0
04/07/2016	04	4	3	3	0.1	2	9	5	10	48	0.5	359	22.8	63	997	0	0
04/07/2016	05	4	3	3	0.1	2	12	6	13	42	0.5	359	22.6	65	998	0	0
04/07/2016	06	5	4	3	0.1	3	21	12	24	22	1	326	21.8	70	998	49	0
04/07/2016	07	8	4	3	0.2	8	32	32	44	21	0.3	319	25.5	60	998	217	0
04/07/2016	08	5	2	3	0.2	3	17	20	20	56	1.1	69	27.8	50	999	422	0
04/07/2016	09	3	2	3	0.1	2	4	12	7	74	2.7	79	28.3	45	999	630	0
04/07/2016	10	2	2	3	0.1	2	4	10	6	72	2.9	79	28.4	46	999	777	0
04/07/2016	11	3	2	3	0.2	2	4	10	6	73	3.3	94	28.5	46	999	894	0
04/07/2016	12	3	2	3	0.1	2	4	10	6	75	3.4	94	28.5	44	999	949	0
04/07/2016	13	2	1	3	0.1	2	4	8	6	75	3	89	29.1	41	999	955	0
04/07/2016	14	2	1	3	0.1	2	4	5	6	77	3.1	91	28.9	41	998	888	0
04/07/2016	15	2	1	3	0.2	2	4	4	6	76	2.8	107	28.6	46	998	792	0
04/07/2016	16	2	1	3	0.1	2	4	5	6	78	2.9	98	28.3	45	997	642	0
04/07/2016	17	2	1	3	0.1	2	4	4	6	77	2.5	88	28.1	43	997	464	0
04/07/2016	18	1	1	3	0.1	2	5	3	6	78	1.9	88	27.8	42	997	263	0
04/07/2016	19	3	2	3	0.2	2	5	3	6	68	1.4	82	26.3	59	997	83	0
04/07/2016	20	4	3	3	0.2	2	7	4	8	57	1.1	60	24.9	75	998	3	0
04/07/2016	21	3	3	3	0.2	2	5	3	6	62	1.1	63	24.6	76	998	0	0
04/07/2016	22	2	2	3	0.2	2	6	3	7	66	0.7	30	24.9	66	998	0	0
04/07/2016	23	4	3	3	0.2	2	11	7	12	48	0.7	311	24.1	67	998	0	0
05/07/2016	00	2	2	3	0.1	2	7	4	8	58	0.4	208	24.5	63	998	0	0
05/07/2016	01	3	2	3	0.1	2	9	4	9	53	0.9	250	24.2	62	998	0	0
05/07/2016	02	3	2	3	0.1	2	8	4	9	48	0.5	317	23.1	64	997	0	0
05/07/2016	03	3	2	3	0.1	2	9	6	9	40	0.7	310	22	67	997	0	0
05/07/2016	04	4	3	3	0.1	2	11	6	11	32	1	325	21.3	69	997	0	0
05/07/2016	05	3	3	3	0.1	2	16	8	18	27	0.9	328	21.2	69	998	1	0
05/07/2016	06	4	3	3	0.1	4	19	9	24	27	1.3	328	22.4	65	998	85	0
05/07/2016	07	6	2	3	0.1	5	25	22	33	32	0.5	294	26.3	53	998	278	0
05/07/2016	08	2	1	3	0.1	2	9	5	12	71	0.5	257	27.9	43	999	485	0
05/07/2016	09	1	1	3	0.1	2	5	5	7	83	1	225	28.8	37	999	673	0
05/07/2016	10	2	1	3	0.1	2	6	6	8	89	1.6	219	29.8	36	999	808	0
05/07/2016	11	2	1	3	0.2	2	6	7	7	94	1.6	190	30.5	37	999	924	0
05/07/2016	12	2	1	3	0.2	2	6	7	7	88	2.2	152	29.9	39	999	978	0
05/07/2016	13	1	1	3	0.1	2	4	4	6	87	2	138	29.7	37	999	977	0
05/07/2016	14	1	1	3	0.2	2	4	3	6	82	1.8	123	29	45	999	907	0
05/07/2016	15	2	1	3	0.2	2	4	2	6	72	2	125	27.7	61	999	810	0
05/07/2016	16	2	2	3	0.2	2	4	2	6	80	1.4	127	27.2	62	999	658	0
05/07/2016	17	2	2	3	0.2	2	4	3	6	78	1.1	142	27	64	998	474	0
05/07/2016	18	2	1	3	0.2	2	5	3	6	78	1.2	134	27.2	57	999	275	0
05/07/2016	19	1	1	3	0.1	2	5	2	6	77	0.6	77	27.1	53	999	106	0
05/07/2016	20	1	1	3	0.1	2	6	3	7	75	0.5	48	26.4	53	999	5	0
05/07/2016	21	2	2	3	0.1	2	10	3	11	63	0.3	277	25.9	58	1000	0	0
05/07/2016	22	2	2	3	0.2	2	15	4	17	53	0.3	247	25.4	61	1000	0	0
05/07/2016	23	2	2	3	0.1	2	15	5	16	44	0.9	316	24.6	58	1000	0	0
06/07/2016	00	2	2	3	0.1	2	8	5	9	46	0.9	331	24.2	58	999	0	0
06/07/2016	01	3	2	3	0.1	2	7	8	8	45	0.7	326	23.8	58	999	0	0
06/07/2016	02	2	2	3	0.1	2	9	5	10	41	0.3	54	24	57	999	0	0
06/07/2016	03	2	2	3	0.1	2	11	4	12	40	0.4	80	24.2	62	999	0	0
06/07/2016	04	2	2	3	0.1	2	13	3	14	36	0.4	61	23.3	71	999	0	0
06/07/2016	05	4	3	3	0.1	4	28	5	33	13	0.3	11	22.2	75	1000	1	0
06/07/2016	06	4	3	3	0.2	8	35	6	48	11	0.3	28	23.2	73	1000	89	0
06/07/2016	07	3	2	3	0.2	8	30	7	42	25	0.4	314	25.7	64	1001	281	0
06/07/2016	08	3	2	3	0.2	5	20	6	28	48	0.4	53	27.7	55	1001	491	0
06/07/2016	09	2	1	3	0.1	2	12	5	14	74	0.8	107	28.9	45	1001	679	0
06/07/2016	10	2	1	3	0.1	2	10	3	11	86	1.5	102	29.2	42	1001	820	0
06/07/2016	11	2	1	3	0.1	2	5	4	6	92	2.1	104	29	44	1001	937	0
06/07/2016	12	2	1	3	0.1	2	4	4	6	95	2.7	97	29.4	42	1001	991	0
06/07/2016	13	2	1	3	0.1	2	4	4	6	89	2.8	95	29.3	44	1001	986	0
06/07/2016	14	2	2	3	0.1	2	4	5	6	84	2.7	108	28.8	49	1001	914	0
06/07/2016	15	2	1	3	0.2	2	4	3	6	78	2.4	101	28.7	51	1001	822	0
06/07/2016	16	2	2	3	0.2	2	4	3	6	76	1.9	95	28.4	55	1000	667	0
06/07/2016	17	2	2	3	0.2	2	4	3	6	77	1.4	103	28.1	56	1000	482	0
06/07/2016	18	2	2	3	0.2	2	4	2	6	75	1.3	90	27.5	60	999	283	0
06/07/2016	19	2	2	3	0.2	2	5	2	6	72	0.9	81	26.6	65	999	100	0
06/07/2016	20	3	2	3	0.2	2	5	3	7	70	0.6	61	25.5	70	999	4	0
06/07/2016	21	3	3	3	0.1	2	6	3	7	67	0.8	44	24.8	75	999	0	0
06/07/2016	22	3	3	3	0.1	2	8	3	9	63	0.8	44	24.5	75	999	0	0
06/07/2016	23	3	3	3	0.1	2	7	3	8	63	0.5	44	24.3	74	1000	0	0
07/07/2016	00	3	3	3	0.1	2	9	4	10	52	0.6	346	23.5	76	1000	0	0
07/07/2016	01	3	3	3	0.1	2	10	4	11	51	0.8	9	23.2	75	999	0	0
07/07/2016	02	3	3	3	0.1	2	7	3	8	59	0.9	13	23.5	65	999	0	0
07/07/2016	03	3	3	3	0.1	2	6	4	7	52	1.1	350	22.3	66	998	0	0
07/07/2016	04	2	2	3	0.1	2	8	3	10	65	1	23	24	56	998	0	0
07/07/2016	05	2	2	3	0.1	2	13	3	14	66	0.9	20	24.6	52	998	2	0
07/07/2016	06	6	3	3	0.1	6	37	17	46	29	0.8	336	24.3	54	999	69	0
07/07/2016	07	4	3	3	0.1	3	28	11	32	44	1.1	353	26.4	50	1000	150	0
07/07/2016	08	3	2	3	0.1	3	16	8	18	77	1.7	61	29.1	40	999	407	0
07/07/2016	09	2	1	3	0.1	2	5	6	7	100	2.9	75	30.3	37	999	684	0
07/07/2016	10	2	1	3	0.1	2	5	4	7	96	2.4	75	31	37	1000	894	0
07/07/2016	11	2	1	3	0.2	2	4	6	6	96	3.3	76	30.5	38	1000	572	0
07/07/2016	12	2	1	3	0.1	2	4	6	6	95	3.3	77	28.9	42	1000	223	0
07/07/2016	13	2	1	3	0.1	2	4	4	7	94	2.9	67	28.5	43	1000	170	0
07/07/2016	14	2	1	3	0.1	2	4	3	6	96	2.3	79	29	42	1001	369	0
07/07/2016	15	2	1	3	0.1	2	4	3	6	91	2.4	79	28.2	47	1000	215	0
07/07/2016	16	2	2	3	0.1	2	4	2	6	86	1.4	92	27.8	51	1001	165	0
07/07/2016	17	2	2	3	0.1	2	6	4	7	78	2.1	58	26.8	57	1000	48	0
07/07/2016	18	2	2	3	0.1	2	6	3	7	82	2.9	59	26.5	57	999	26	0
07/07/2016	19	2	2	3	0.1	2	6	2	7	85	2.9	54	26.8	52	999	43	0
07/07/2016	20	2	2	3	0.1	2	7	3	8	85	2.1	58	27.2	49	998	2	0
07/07/2016	21	2	2	3	0.1	2	8	3	8	80	1.1	88	27.2	51	999	0	0
07/07/2016	22	2	2	3	0.1	2	6	3	7	76	0.9	41	26.4	59	999	0	0
07/07/2016	23	2	2	3	0.1	2	10	3	11	61	0.8	351	25.5	58	998	0	0
08/07/2016	00	2	2	3	0.1	2	11	4	12	56	0.9	218	25.3	57	1000	0	0
08/07/2016	01	2	2	3	0.1	2	10	3	10	59	0.8	248	24.9	58	1000	0	0
08/07/2016	02	3	2	3	0.1	2	8	5	8	57	0.5	317	24.5	59	1000	0	0
08/07/2016	03	3	2	3	0.1	2	12	5	13	46	0.4	356	24.1	59	1000	0	0
08/07/2016	04	3	2	3	0.1	2	13	4	14	36	0.7	353	23.2	60	1000	0	0
08/07/2016	05	3	2	3	0.1	2	24	5	24	20	0.6	319	23.1	60	1000	0	0
08/07/2016	06	6	3	3	0.1	9	40	18	53	8	0.4	6	23.6	58	999	27	0
08/07/2016	07	11	4	4	0.2	15	45	39	68	12	0.7	281	24.8	55	1000	73	0
08/07/2016	08	4	2	3	0.2	5	27	6	34	42	0.9	167	26.5	52	1001	384	0
08/07/2016	09	3	2	3	0.2	3	18	5	22	58	0.6	137	28.1	48	1001	569	0
08/07/2016	10	3	2	3	0.2	2	12	5	14	75	0.6	97	29.4	45	1001	775	0
08/07/2016	11	3	2	3	0.2	2	12	5	14	80	0.6	127	30.8	44	1001	859	0
08/07/2016	12	2	2	3	0.2	2	9	6	10	91	1.8	103	31.3	42	1001	970	0
08/07/2016	13	2	2	3	0.2	2	4	4	6	85	2	114	29.8	47	1001	942	0
08/07/2016	14	2	1	3	0.2	2	4	3	6	85	1.8	123	30.5	42	1001	890	0
08/07/2016	15	2	1	3	0.1	2	4	2	6	98	1.2	124	31.3	33	1001	776	0
08/07/2016	16	1	1	3	0.1	2	5	3	7	108	0.7	108	32.6	28	1000	614	0
08/07/2016	17	1	1	3	0.1	2	5	3	7	104	1.1	117	32.7	28	999	435	0
08/07/2016	18	1	1	3	0.1	2	7	2	8	103	0.8	127	31.6	30	999	247	0
08/07/2016	19	2	1	3	0.1	2	12	4	13	95	0.6	122	31.4	30	999	87	0
08/07/2016	20	2	1	3	0.1	2	18	4	19	80	0.7	66	29.8	35	999	1	0
08/07/2016	21	2	1	3	0.1	2	12	4	13	87	1	62	28.6	38	1000	0	0
08/07/2016	22	2	2	3	0.1	2	10	3	11	79	0.9	53	27.7	47	1000	0	0
08/07/2016	23	2	2	3	0.1	2	13	3	14	74	0.7	49	27.5	45	1000	0	0
09/07/2016	00	2	1	3	0.1	2	11	3	12	72	0.8	25	27	42	1000	0	0
09/07/2016	01	3	2	3	0.1	2	9	5	10	55	1.2	324	24.7	44	1000	0	0
09/07/2016	02	3	2	3	0.1	2	10	6	11	55	0.6	212	25.1	44	1000	0	0
09/07/2016	03	3	2	3	0.1	2	13	6	14	53	0.4	264	25.1	47	999	0	0
09/07/2016	04	5	2	3	0.1	2	13	13	14	46	1.1	317	23.9	50	999	0	0
09/07/2016	05	4	3	3	0.1	2	12	9	13	46	1.3	327	23.8	52	999	0	0
09/07/2016	06	3	2	3	0.1	2	13	6	14	49	1.1	344	24.8	50	999	53	0
09/07/2016	07	3	2	3	0.1	2	14	6	15	53	0.6	326	28.1	42	1000	225	0
09/07/2016	08	3	2	3	0.1	2	13	5	16	59	1	171	28.9	46	1000	434	0
09/07/2016	09	2	2	3	0.1	2	9	3	11	66	1.3	172	28.4	55	1000	630	0
09/07/2016	10	3	3	3	0.2	2	5	4	6	65	1.9	111	29	60	1000	775	0
09/07/2016	11	3	3	3	0.2	2	4	4	6	63	2.3	97	30	58	1000	897	0
09/07/2016	12	2	2	3	0.1	2	4	7	6	83	3	89	31.9	40	1000	954	0
09/07/2016	13	2	1	3	0.1	2	4	7	6	89	3.3	93	32	38	999	957	0
09/07/2016	14	3	2	3	0.1	2	4	7	6	92	3.3	93	31.7	39	999	891	0
09/07/2016	15	2	1	3	0.1	2	4	4	6	92	2.9	93	31.2	38	999	801	0
09/07/2016	16	2	1	3	0.1	2	4	3	6	97	2.4	85	31.1	37	999	650	0
09/07/2016	17	2	1	3	0.1	2	4	3	6	95	2.5	75	29.9	44	998	462	0
09/07/2016	18	2	1	3	0.1	2	4	2	6	94	2.3	78	29	48	998	254	0
09/07/2016	19	2	2	3	0.1	2	4	3	6	90	1.9	77	28.1	52	998	85	0
09/07/2016	20	2	2	3	0.1	2	5	3	6	88	1.2	76	27.3	57	998	4	0
09/07/2016	21	4	4	3	0.1	2	5	5	7	73	1	63	26.2	72	998	0	0
09/07/2016	22	4	4	3	0.2	2	6	5	7	64	0.3	45	25.3	81	999	0	0
09/07/2016	23	5	4	3	0.2	2	7	6	8	59	0.2	99	25.3	82	999	0	0
10/07/2016	00	5	4	3	0.2	2	13	5	13	51	0.4	245	24.8	82	999	0	0
10/07/2016	01	6	5	3	0.2	2	15	7	16	43	0.5	306	23.9	83	998	0	0
10/07/2016	02	4	4	3	0.1	2	13	5	14	42	0.8	335	23	76	998	0	0
10/07/2016	03	4	3	3	0.1	2	8	5	9	42	1	326	22	74	997	0	0
10/07/2016	04	6	3	3	0.1	2	11	12	12	38	0.5	305	22.1	71	997	0	0
10/07/2016	05	5	4	3	0.1	2	11	8	12	41	0.8	323	21.9	70	997	1	0
10/07/2016	06	4	3	3	0.1	2	7	6	9	50	0.8	337	23.2	65	997	81	0
10/07/2016	07	4	3	3	0.1	2	8	7	9	60	0.5	343	26.9	52	998	273	0
10/07/2016	08	3	2	3	0.1	2	5	5	7	81	0.3	178	30	43	998	479	0
10/07/2016	09	2	2	3	0.2	2	6	4	8	91	0.8	141	29.8	46	998	664	0
10/07/2016	10	2	2	3	0.2	2	4	3	6	96	0.9	125	30.4	46	998	803	0
10/07/2016	11	2	2	3	0.2	2	4	3	6	94	1.5	153	30.3	48	998	921	0
10/07/2016	12	2	2	3	0.2	2	4	2	6	92	1.5	133	30.3	48	998	975	0
10/07/2016	13	2	2	3	0.2	2	4	2	6	95	1.9	122	30.5	46	997	974	0
10/07/2016	14	2	2	3	0.2	2	4	2	6	91	2	123	30.2	47	997	903	0
10/07/2016	15	2	2	3	0.2	2	4	3	6	82	1.8	132	29.7	54	997	811	0
10/07/2016	16	2	2	3	0.2	2	4	3	6	82	1.2	144	29.5	56	997	657	0
